IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References,Distribution,State
Laptop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6640-1),The remote host is missing an update for the 'shadow' package(s) announced via the USN-6640-1 advisory.,"
Vulnerable package:   login
Installed version:    login-1:4.13+dfsg1-1ubuntu1
Fixed version:      >=login-1:4.13+dfsg1-1ubuntu1.1

Vulnerable package:   passwd
Installed version:    passwd-1:4.13+dfsg1-1ubuntu1
Fixed version:      >=passwd-1:4.13+dfsg1-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6640.1,CVE-2023-4641,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,75f70993-ed00-4fc9-8f7a-9873aca4cd64,,Please install the updated package(s).,"'shadow' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that shadow was not properly sanitizing memory when
running the password utility. An attacker could possibly use this issue
to retrieve a password from memory, exposing sensitive information.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6640-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6640.1)
Version used: 2024-02-16T04:08:40Z
",,,"DFN-CERT-2024-0818,DFN-CERT-2023-3124,DFN-CERT-2023-2141,WID-SEC-2023-3146,WID-SEC-2023-2357",,Ubuntu,freshly installed
Desktop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6487-1),The remote host is missing an update for the 'avahi' package(s) announced via the USN-6487-1 advisory.,"
Vulnerable package:   avahi-daemon
Installed version:    avahi-daemon-0.8-10ubuntu1
Fixed version:      >=avahi-daemon-0.8-10ubuntu1.1

Vulnerable package:   libavahi-client3
Installed version:    libavahi-client3-0.8-10ubuntu1
Fixed version:      >=libavahi-client3-0.8-10ubuntu1.1

Vulnerable package:   libavahi-common3
Installed version:    libavahi-common3-0.8-10ubuntu1
Fixed version:      >=libavahi-common3-0.8-10ubuntu1.1

Vulnerable package:   libavahi-core7
Installed version:    libavahi-core7-0.8-10ubuntu1
Fixed version:      >=libavahi-core7-0.8-10ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6487.1,"CVE-2023-38469,CVE-2023-38470,CVE-2023-38471,CVE-2023-38472,CVE-2023-38473",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,d38fc254-037c-43b5-9449-2b5ad39e6c91,,Please install the updated package(s).,"'avahi' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Evgeny Vereshchagin discovered that Avahi contained several reachable
assertions, which could lead to intentional assertion failures when
specially crafted user input was given. An attacker could possibly use
this issue to cause a denial of service. (CVE-2023-38469, CVE-2023-38470,
CVE-2023-38471, CVE-2023-38472, CVE-2023-38473)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6487-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6487.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0827,DFN-CERT-2023-3179,DFN-CERT-2023-3156,DFN-CERT-2023-2938,DFN-CERT-2023-2918,DFN-CERT-2023-2903,WID-SEC-2023-2589,WID-SEC-2023-2023",,Ubuntu,freshly installed
Laptop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6487-1),The remote host is missing an update for the 'avahi' package(s) announced via the USN-6487-1 advisory.,"
Vulnerable package:   avahi-daemon
Installed version:    avahi-daemon-0.8-10ubuntu1
Fixed version:      >=avahi-daemon-0.8-10ubuntu1.1

Vulnerable package:   libavahi-client3
Installed version:    libavahi-client3-0.8-10ubuntu1
Fixed version:      >=libavahi-client3-0.8-10ubuntu1.1

Vulnerable package:   libavahi-common3
Installed version:    libavahi-common3-0.8-10ubuntu1
Fixed version:      >=libavahi-common3-0.8-10ubuntu1.1

Vulnerable package:   libavahi-core7
Installed version:    libavahi-core7-0.8-10ubuntu1
Fixed version:      >=libavahi-core7-0.8-10ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6487.1,"CVE-2023-38469,CVE-2023-38470,CVE-2023-38471,CVE-2023-38472,CVE-2023-38473",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,85e7b84e-b851-4737-97bf-64a4918fdab7,,Please install the updated package(s).,"'avahi' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Evgeny Vereshchagin discovered that Avahi contained several reachable
assertions, which could lead to intentional assertion failures when
specially crafted user input was given. An attacker could possibly use
this issue to cause a denial of service. (CVE-2023-38469, CVE-2023-38470,
CVE-2023-38471, CVE-2023-38472, CVE-2023-38473)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6487-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6487.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0827,DFN-CERT-2023-3179,DFN-CERT-2023-3156,DFN-CERT-2023-2938,DFN-CERT-2023-2918,DFN-CERT-2023-2903,WID-SEC-2023-2589,WID-SEC-2023-2023",,Ubuntu,freshly installed
Server,,,,5.5,Medium,80,VendorFix,Missing Linux Kernel mitigations for Processor MMIO Stale Data hardware vulnerabilities,"The remote host is missing one or more known mitigation(s) on
  Linux Kernel side for the referenced 'Processor MMIO Stale Data' hardware vulnerabilities.","The Linux Kernel on the remote host is missing the mitigation for the ""mmio_stale_data"" hardware vulnerabilities as reported by the sysfs interface:

sysfs file checked                                      | Linux Kernel status (SSH response)
-------------------------------------------------------------------------------------------------------
/sys/devices/system/cpu/vulnerabilities/mmio_stale_data | Mitigation: Clear CPU buffers; SMT vulnerable

Notes on the ""Linux Kernel status (SSH response)"" column:
- sysfs file missing: The sysfs interface is available but the sysfs file for this specific vulnerability is missing. This means the current Linux Kernel doesn't know this vulnerability yet. Based on this it is assumed that it doesn't provide any mitigation and that the target system is vulnerable.
- Strings including ""Mitigation:"", ""Not affected"" or ""Vulnerable"" are reported directly by the Linux Kernel.
- All other strings are responses to various SSH commands.
",1.3.6.1.4.1.25623.1.0.104247,"CVE-2022-21123,CVE-2022-21125,CVE-2022-21166",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,a44fb6c4-7914-4931-8d8c-c7a0abedc448,,"The following solutions exist:

  - Update to a more recent Linux Kernel to receive mitigations on Kernel level and info about
  the mitigation status from it

  - Enable the mitigation(s) in the Linux Kernel (might be disabled depending on the configuration)

  Additional possible mitigations (if provided by the vendor) are to:

  - install a Microcode update

  - update the BIOS of the Mainboard

  Note: Please create an override for this result if the sysfs file is not available but other
  mitigations like a Microcode update is already in place.",,,"Checks previous gathered information on the mitigation status
  reported by the Linux Kernel.
Details:
Missing Linux Kernel mitigations for 'Processor MMIO Stale Data' hardware vu...
(OID: 1.3.6.1.4.1.25623.1.0.104247)
Version used: 2023-08-14T05:05:34Z
","Product: cpe:/a:linux:kernel
Method: Detection of Linux Kernel mitigation status for hardware vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.108765)
",,"DFN-CERT-2023-1230,DFN-CERT-2023-0376,DFN-CERT-2022-2858,DFN-CERT-2022-2569,DFN-CERT-2022-2446,DFN-CERT-2022-2304,DFN-CERT-2022-1725,DFN-CERT-2022-1664,DFN-CERT-2022-1663,DFN-CERT-2022-1661,DFN-CERT-2022-1640,DFN-CERT-2022-1636,DFN-CERT-2022-1596,DFN-CERT-2022-1575,DFN-CERT-2022-1552,DFN-CERT-2022-1529,DFN-CERT-2022-1523,DFN-CERT-2022-1519,DFN-CERT-2022-1488,DFN-CERT-2022-1481,DFN-CERT-2022-1424,DFN-CERT-2022-1413,DFN-CERT-2022-1405,DFN-CERT-2022-1378,DFN-CERT-2022-1375,DFN-CERT-2022-1371,DFN-CERT-2022-1369,DFN-CERT-2022-1365,DFN-CERT-2022-1358,DFN-CERT-2022-1345,DFN-CERT-2022-1343,DFN-CERT-2022-1342,DFN-CERT-2022-1341,DFN-CERT-2022-1338,DFN-CERT-2022-1336,DFN-CERT-2022-1334,DFN-CERT-2022-1333,DFN-CERT-2022-1328,WID-SEC-2023-2031,WID-SEC-2023-1432,WID-SEC-2022-1767,WID-SEC-2022-0336,WID-SEC-2022-0330,WID-SEC-2022-0303",,Ubuntu,freshly installed
Laptop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6588-1),The remote host is missing an update for the 'pam' package(s) announced via the USN-6588-1 advisory.,"
Vulnerable package:   libpam-modules
Installed version:    libpam-modules-1.5.2-6ubuntu1
Fixed version:      >=libpam-modules-1.5.2-6ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6588.1,CVE-2024-22365,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,5848b91a-6616-49d9-959e-65c472bf6992,,Please install the updated package(s).,"'pam' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Matthias Gerstner discovered that the PAM pam_namespace module incorrectly
handled special files when performing directory checks. A local attacker
could possibly use this issue to cause PAM to stop responding, resulting in
a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6588-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6588.1)
Version used: 2024-02-14T04:08:59Z
",,,DFN-CERT-2024-0146,,Ubuntu,freshly installed
Server,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6640-1),The remote host is missing an update for the 'shadow' package(s) announced via the USN-6640-1 advisory.,"
Vulnerable package:   login
Installed version:    login-1:4.13+dfsg1-1ubuntu1
Fixed version:      >=login-1:4.13+dfsg1-1ubuntu1.1

Vulnerable package:   passwd
Installed version:    passwd-1:4.13+dfsg1-1ubuntu1
Fixed version:      >=passwd-1:4.13+dfsg1-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6640.1,CVE-2023-4641,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,5da46dd2-1047-42db-9585-ebe15fbe4898,,Please install the updated package(s).,"'shadow' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that shadow was not properly sanitizing memory when
running the password utility. An attacker could possibly use this issue
to retrieve a password from memory, exposing sensitive information.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6640-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6640.1)
Version used: 2024-02-16T04:08:40Z
",,,"DFN-CERT-2024-0818,DFN-CERT-2023-3124,DFN-CERT-2023-2141,WID-SEC-2023-3146,WID-SEC-2023-2357",,Ubuntu,freshly installed
Laptop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6713-1),The remote host is missing an update for the 'qpdf' package(s) announced via the USN-6713-1 advisory.,"
Vulnerable package:   libqpdf29
Installed version:    libqpdf29-11.5.0-1
Fixed version:      >=libqpdf29-11.5.0-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6713.1,CVE-2024-24246,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,070363a9-3351-4f4d-bd5a-d64eb9ff69f3,,Please install the updated package(s).,'qpdf' package(s) on Ubuntu 23.10.,"It was discovered that QPDF incorrectly handled certain memory operations
when decoding JSON files. If a user or automated system were tricked into
processing a specially crafted JSON file, QPDF could be made to crash,
resulting in a denial of service, or possibly execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6713-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6713.1)
Version used: 2024-04-02T04:09:22Z
",,,DFN-CERT-2024-0560,,Ubuntu,freshly installed
Laptop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6582-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6582-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.4-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2024.6582.1,CVE-2023-42883,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,d88944e6-30c5-4732-910c-50860d879ca8,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6582-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6582.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0010,DFN-CERT-2023-3220,DFN-CERT-2023-3214,DFN-CERT-2023-3169,DFN-CERT-2023-3092,DFN-CERT-2023-3091,DFN-CERT-2023-3089,DFN-CERT-2023-3088,WID-SEC-2023-3098,WID-SEC-2023-3095,WID-SEC-2023-3094",,Ubuntu,freshly installed
Server,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6487-1),The remote host is missing an update for the 'avahi' package(s) announced via the USN-6487-1 advisory.,"
Vulnerable package:   avahi-daemon
Installed version:    avahi-daemon-0.8-10ubuntu1
Fixed version:      >=avahi-daemon-0.8-10ubuntu1.1

Vulnerable package:   libavahi-client3
Installed version:    libavahi-client3-0.8-10ubuntu1
Fixed version:      >=libavahi-client3-0.8-10ubuntu1.1

Vulnerable package:   libavahi-common3
Installed version:    libavahi-common3-0.8-10ubuntu1
Fixed version:      >=libavahi-common3-0.8-10ubuntu1.1

Vulnerable package:   libavahi-core7
Installed version:    libavahi-core7-0.8-10ubuntu1
Fixed version:      >=libavahi-core7-0.8-10ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6487.1,"CVE-2023-38469,CVE-2023-38470,CVE-2023-38471,CVE-2023-38472,CVE-2023-38473",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,7f578cdb-e929-4692-8e34-2bc4f1057d74,,Please install the updated package(s).,"'avahi' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Evgeny Vereshchagin discovered that Avahi contained several reachable
assertions, which could lead to intentional assertion failures when
specially crafted user input was given. An attacker could possibly use
this issue to cause a denial of service. (CVE-2023-38469, CVE-2023-38470,
CVE-2023-38471, CVE-2023-38472, CVE-2023-38473)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6487-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6487.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0827,DFN-CERT-2023-3179,DFN-CERT-2023-3156,DFN-CERT-2023-2938,DFN-CERT-2023-2918,DFN-CERT-2023-2903,WID-SEC-2023-2589,WID-SEC-2023-2023",,Ubuntu,freshly installed
Server,,,,5.3,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6592-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6592-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.2
",1.3.6.1.4.1.25623.1.1.12.2024.6592.1,"CVE-2023-6004,CVE-2023-6918",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,77f4e58b-1d92-4af8-8fdb-1544add42894,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that libssh incorrectly handled the ProxyCommand and the
ProxyJump features. A remote attacker could possibly use this issue to
inject malicious code into the command of the features mentioned through
the hostname parameter. (CVE-2023-6004)

It was discovered that libssh incorrectly handled return codes when
performing message digest operations. A remote attacker could possibly use
this issue to cause libssh to crash, obtain sensitive information, or
execute arbitrary code. (CVE-2023-6918)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6592-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6592.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0440,DFN-CERT-2024-0285,DFN-CERT-2024-0171,DFN-CERT-2024-0154,DFN-CERT-2023-3184,WID-SEC-2023-3175",,Ubuntu,freshly installed
Laptop,,,,5.3,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6592-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6592-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.2
",1.3.6.1.4.1.25623.1.1.12.2024.6592.1,"CVE-2023-6004,CVE-2023-6918",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,ed0f0da4-aebb-4e98-a1f5-d549c89680ec,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that libssh incorrectly handled the ProxyCommand and the
ProxyJump features. A remote attacker could possibly use this issue to
inject malicious code into the command of the features mentioned through
the hostname parameter. (CVE-2023-6004)

It was discovered that libssh incorrectly handled return codes when
performing message digest operations. A remote attacker could possibly use
this issue to cause libssh to crash, obtain sensitive information, or
execute arbitrary code. (CVE-2023-6918)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6592-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6592.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0440,DFN-CERT-2024-0285,DFN-CERT-2024-0171,DFN-CERT-2024-0154,DFN-CERT-2023-3184,WID-SEC-2023-3175",,Ubuntu,freshly installed
Desktop,,,,5.3,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6592-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6592-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.2
",1.3.6.1.4.1.25623.1.1.12.2024.6592.1,"CVE-2023-6004,CVE-2023-6918",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,e4ed10fb-1c8d-4316-944b-1d58dca3394f,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that libssh incorrectly handled the ProxyCommand and the
ProxyJump features. A remote attacker could possibly use this issue to
inject malicious code into the command of the features mentioned through
the hostname parameter. (CVE-2023-6004)

It was discovered that libssh incorrectly handled return codes when
performing message digest operations. A remote attacker could possibly use
this issue to cause libssh to crash, obtain sensitive information, or
execute arbitrary code. (CVE-2023-6918)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6592-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6592.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0440,DFN-CERT-2024-0285,DFN-CERT-2024-0171,DFN-CERT-2024-0154,DFN-CERT-2023-3184,WID-SEC-2023-3175",,Ubuntu,freshly installed
Server,,,,5.3,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6592-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6592-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.2
",1.3.6.1.4.1.25623.1.1.12.2024.6592.1,"CVE-2023-6004,CVE-2023-6918",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,19ed8e90-cf2c-4cd7-a425-b3849fd2c0d9,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that libssh incorrectly handled the ProxyCommand and the
ProxyJump features. A remote attacker could possibly use this issue to
inject malicious code into the command of the features mentioned through
the hostname parameter. (CVE-2023-6004)

It was discovered that libssh incorrectly handled return codes when
performing message digest operations. A remote attacker could possibly use
this issue to cause libssh to crash, obtain sensitive information, or
execute arbitrary code. (CVE-2023-6918)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6592-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6592.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0440,DFN-CERT-2024-0285,DFN-CERT-2024-0171,DFN-CERT-2024-0154,DFN-CERT-2023-3184,WID-SEC-2023-3175",,Ubuntu,freshly installed
